Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	
1848	10.746	7.8	0.	
1849	10.746	8.	0.	
1850	10.746	8.2	0.	
1851	10.746	8.4	0.	
1852	10.746	8.6	0.	
1853	10.746	8.8	0.	
1854	10.746	9.	0.	
1855	10.746	9.2	0.	
1856	10.746	9.4	0.	
1857	10.746	9.6	0.	
1858	10.746	9.8	0.	
1859	11.011	0.2	0.	
1860	11.019	0.4	0.	
1861	11.028	0.6	0.	
1862	11.036	0.8	0.	
1863	11.045	1.	0.	
1864	11.045	1.2	0.	
1865	11.045	1.4	0.	
1866	11.045	1.6	0.	
1867	11.045	1.8	0.	
1868	11.045	2.	0.	
1869	11.045	2.2	0.	
1870	11.045	2.4	0.	
1871	11.045	2.6	0.	
1872	11.045	2.8	0.	
1873	11.045	3.	0.	
1874	11.045	3.2	0.	
1875	11.045	3.4	0.	
1876	11.045	3.6	0.	
1877	11.045	3.8	0.	
1878	11.045	4.	0.	
1879	11.045	4.2	0.	
1880	11.045	4.4	0.	
1881	11.045	4.6	0.	
1882	11.045	4.8	0.	
1883	11.045	5.	0.	
1884	11.045	5.2	0.	
1885	11.045	5.4	0.	
1886	11.045	5.6	0.	
1887	11.045	5.8	0.	
1888	11.045	6.	0.	
1889	11.045	6.2	0.	
1890	11.045	6.4	0.	
1891	11.045	6.6	0.	
1892	11.045	6.8	0.	
1893	11.045	7.	0.	
1894	11.045	7.2	0.	
1895	11.045	7.4	0.	
1896	11.045	7.6	0.	
1897	11.045	7.8	0.	
1898	11.045	8.	0.	
1899	11.045	8.2	0.	
1900	11.045	8.4	0.	
1901	11.045	8.6	0.	
1902	11.045	8.8	0.	
1903	11.045	9.	0.	
1904	11.045	9.2	0.	
1905	11.045	9.4	0.	
1906	11.045	9.6	0.	
1907	11.045	9.8	0.	
1908	11.308	0.2	0.	
1909	11.317	0.4	0.	
1910	11.326	0.6	0.	
1911	11.335	0.8	0.	
1912	11.343	1.	0.	
1913	11.343	1.2	0.	
1914	11.343	1.4	0.	
1915	11.343	1.6	0.	
1916	11.343	1.8	0.	
1917	11.343	2.	0.	
1918	11.343	2.2	0.	
1919	11.343	2.4	0.	
1920	11.343	2.6	0.	
1921	11.343	2.8	0.	
1922	11.343	3.	0.	
1923	11.343	3.2	0.	
1924	11.343	3.4	0.	
1925	11.343	3.6	0.	
1926	11.343	3.8	0.	
1927	11.343	4.	0.	
1928	11.343	4.2	0.	
1929	11.343	4.4	0.	
1930	11.343	4.6	0.	
1931	11.343	4.8	0.	
1932	11.343	5.	0.	
1933	11.343	5.2	0.	
1934	11.343	5.4	0.	
1935	11.343	5.6	0.	
1936	11.343	5.8	0.	
1937	11.343	6.	0.	
1938	11.343	6.2	0.	
1939	11.343	6.4	0.	
1940	11.343	6.6	0.	
1941	11.343	6.8	0.	
1942	11.343	7.	0.	
1943	11.343	7.2	0.	
1944	11.343	7.4	0.	
1945	11.343	7.6	0.	
1946	11.343	7.8	0.	
1947	11.343	8.	0.	
1948	11.343	8.2	0.	
1949	11.343	8.4	0.	
1950	11.343	8.6	0.	
1951	11.343	8.8	0.	
1952	11.343	9.	0.	
1953	11.343	9.2	0.	
1954	11.343	9.4	0.	
1955	11.343	9.6	0.	
1956	11.343	9.8	0.	
1957	11.606	0.2	0.	
1958	11.615	0.4	0.	
1959	11.624	0.6	0.	
1960	11.633	0.8	0.	
1961	11.642	1.	0.	
1962	11.642	1.2	0.	
1963	11.642	1.4	0.	
1964	11.642	1.6	0.	
1965	11.642	1.8	0.	
1966	11.642	2.	0.	
1967	11.642	2.2	0.	
1968	11.642	2.4	0.	
1969	11.642	2.6	0.	
1970	11.642	2.8	0.	
1971	11.642	3.	0.	
1972	11.642	3.2	0.	
1973	11.642	3.4	0.	
1974	11.642	3.6	0.	
1975	11.642	3.8	0.	
1976	11.642	4.	0.	
1977	11.642	4.2	0.	
1978	11.642	4.4	0.	
1979	11.642	4.6	0.	
1980	11.642	4.8	0.	
1981	11.642	5.	0.	
1982	11.642	5.2	0.	
1983	11.642	5.4	0.	
1984	11.642	5.6	0.	
1985	11.642	5.8	0.	
1986	11.642	6.	0.	
1987	11.642	6.2	0.	
1988	11.642	6.4	0.	
1989	11.642	6.6	0.	
1990	11.642	6.8	0.	
1991	11.642	7.	0.	
1992	11.642	7.2	0.	
1993	11.642	7.4	0.	
1994	11.642	7.6	0.	
1995	11.642	7.8	0.	
1996	11.642	8.	0.	
1997	11.642	8.2	0.	
1998	11.642	8.4	0.	
1999	11.642	8.6	0.	
2000	11.642	8.8	0.	
2001	11.642	9.	0.	
2002	11.642	9.2	0.	
2003	11.642	9.4	0.	
2004	11.642	9.6	0.	
2005	11.642	9.8	0.	
2006	11.904	0.2	0.	
2007	11.913	0.4	0.	
2008	11.922	0.6	0.	
2009	11.931	0.8	0.	
2010	11.94	1.	0.	
2011	11.94	1.2	0.	
2012	11.94	1.4	0.	
2013	11.94	1.6	0.	
2014	11.94	1.8	0.	
2015	11.94	2.	0.	
2016	11.94	2.2	0.	
2017	11.94	2.4	0.	
2018	11.94	2.6	0.	
2019	11.94	2.8	0.	
2020	11.94	3.	0.	
2021	11.94	3.2	0.	
2022	11.94	3.4	0.	
2023	11.94	3.6	0.	
2024	11.94	3.8	0.	
2025	11.94	4.	0.	
2026	11.94	4.2	0.	
2027	11.94	4.4	0.	
2028	11.94	4.6	0.	
2029	11.94	4.8	0.	
2030	11.94	5.	0.	
2031	11.94	5.2	0.	
2032	11.94	5.4	0.	
2033	11.94	5.6	0.	
2034	11.94	5.8	0.	
2035	11.94	6.	0.	
2036	11.94	6.2	0.	
2037	11.94	6.4	0.	
2038	11.94	6.6	0.	
2039	11.94	6.8	0.	
2040	11.94	7.	0.	
2041	11.94	7.2	0.	
2042	11.94	7.4	0.	
2043	11.94	7.6	0.	
2044	11.94	7.8	0.	
2045	11.94	8.	0.	
2046	11.94	8.2	0.	
2047	11.94	8.4	0.	
2048	11.94	8.6	0.	
2049	11.94	8.8	0.	
2050	11.94	9.	0.	
2051	11.94	9.2	0.	
2052	11.94	9.4	0.	
2053	11.94	9.6	0.	
2054	11.94	9.8	0.	
2055	12.201	0.2	0.	
2056	12.211	0.4	0.	
2057	12.22	0.6	0.	
2058	12.229	0.8	0.	
2059	12.239	1.	0.	
2060	12.239	1.2	0.	
2061	12.239	1.4	0.	
2062	12.239	1.6	0.	
2063	12.239	1.8	0.	
2064	12.239	2.	0.	
2065	12.239	2.2	0.	
2066	12.239	2.4	0.	
2067	12.239	2.6	0.	
2068	12.239	2.8	0.	
2069	12.239	3.	0.	
2070	12.239	3.2	0.	
2071	12.239	3.4	0.	
2072	12.239	3.6	0.	
2073	12.239	3.8	0.	
2074	12.239	4.	0.	
2075	12.239	4.2	0.	
2076	12.239	4.4	0.	
2077	12.239	4.6	0.	
2078	12.239	4.8	0.	
2079	12.239	5.	0.	
2080	12.239	5.2	0.	
2081	12.239	5.4	0.	
2082	12.239	5.6	0.	
2083	12.239	5.8	0.	
2084	12.239	6.	0.	
2085	12.239	6.2	0.	
2086	12.239	6.4	0.	
2087	12.239	6.6	0.	
2088	12.239	6.8	0.	
2089	12.239	7.	0.	
2090	12.239	7.2	0.	
2091	12.239	7.4	0.	
2092	12.239	7.6	0.	
2093	12.239	7.8	0.	
2094	12.239	8.	0.	
2095	12.239	8.2	0.	
2096	12.239	8.4	0.	
2097	12.239	8.6	0.	
2098	12.239	8.8	0.	
2099	12.239	9.	0.	
2100	12.239	9.2	0.	
2101	12.239	9.4	0.	
2102	12.239	9.6	0.	
2103	12.239	9.8	0.	
2104	12.499	0.2	0.	
2105	12.508	0.4	0.	
2106	12.518	0.6	0.	
2107	12.528	0.8	0.	
2108	12.537	1.	0.	
2109	12.537	1.2	0.	
2110	12.537	1.4	0.	
2111	12.537	1.6	0.	
2112	12.537	1.8	0.	
2113	12.537	2.	0.	
2114	12.537	2.2	0.	
2115	12.537	2.4	0.	
2116	12.537	2.6	0.	
2117	12.537	2.8	0.	
2118	12.537	3.	0.	
2119	12.537	3.2	0.	
2120	12.537	3.4	0.	
2121	12.537	3.6	0.	
2122	12.537	3.8	0.	
2123	12.537	4.	0.	
2124	12.537	4.2	0.	
2125	12.537	4.4	0.	
2126	12.537	4.6	0.	
2127	12.537	4.8	0.	
2128	12.537	5.	0.	
2129	12.537	5.2	0.	
2130	12.537	5.4	0.	
2131	12.537	5.6	0.	
2132	12.537	5.8	0.	
2133	12.537	6.	0.	
2134	12.537	6.2	0.	
2135	12.537	6.4	0.	
2136	12.537	6.6	0.	
2137	12.537	6.8	0.	
2138	12.537	7.	0.	
2139	12.537	7.2	0.	
2140	12.537	7.4	0.	
2141	12.537	7.6	0.	
2142	12.537	7.8	0.	
2143	12.537	8.	0.	
2144	12.537	8.2	0.	
2145	12.537	8.4	0.	
2146	12.537	8.6	0.	
2147	12.537	8.8	0.	
2148	12.537	9.	0.	
2149	12.537	9.2	0.	
2150	12.537	9.4	0.	
2151	12.537	9.6	0.	
2152	12.537	9.8	0.	
2153	12.796	0.2	0.	
2154	12.806	0.4	0.	
2155	12.816	0.6	0.	
2156	12.826	0.8	0.	
2157	12.836	1.	0.	
2158	12.836	1.2	0.	
2159	12.836	1.4	0.	
2160	12.836	1.6	0.	
2161	12.836	1.8	0.	
2162	12.836	2.	0.	
2163	12.836	2.2	0.	
2164	12.836	2.4	0.	
2165	12.836	2.6	0.	
2166	12.836	2.8	0.	
2167	12.836	3.	0.	
2168	12.836	3.2	0.	
2169	12.836	3.4	0.	
2170	12.836	3.6	0.	
2171	12.836	3.8	0.	
2172	12.836	4.	0.	
2173	12.836	4.2	0.	
2174	12.836	4.4	0.	
2175	12.836	4.6	0.	
2176	12.836	4.8	0.	
2177	12.836	5.	0.	
2178	12.836	5.2	0.	
2179	12.836	5.4	0.	
2180	12.836	5.6	0.	
2181	12.836	5.8	0.	
2182	12.836	6.	0.	
2183	12.836	6.2	0.	
2184	12.836	6.4	0.	
2185	12.836	6.6	0.	
2186	12.836	6.8	0.	
2187	12.836	7.	0.	
2188	12.836	7.2	0.	
2189	12.836	7.4	0.	
2190	12.836	7.6	0.	
2191	12.836	7.8	0.	
2192	12.836	8.	0.	
2193	12.836	8.2	0.	
2194	12.836	8.4	0.	
2195	12.836	8.6	0.	
2196	12.836	8.8	0.	
2197	12.836	9.	0.	
2198	12.836	9.2	0.	
2199	12.836	9.4	0.	
2200	12.836	9.6	0.	
2201	12.836	9.8	0.	
2202	13.094	0.2	0.	
2203	13.104	0.4	0.	
2204	13.114	0.6	0.	
2205	13.124	0.8	0.	
2206	13.134	1.	0.	
2207	13.134	1.2	0.	
2208	13.134	1.4	0.	
2209	13.134	1.6	0.	
2210	13.134	1.8	0.	
2211	13.134	2.	0.	
2212	13.134	2.2	0.	
2213	13.134	2.4	0.	
2214	13.134	2.6	0.	
2215	13.134	2.8	0.	
2216	13.134	3.	0.	
2217	13.134	3.2	0.	
2218	13.134	3.4	0.	
2219	13.134	3.6	0.	
2220	13.134	3.8	0.	
2221	13.134	4.	0.	
2222	13.134	4.2	0.	
2223	13.134	4.4	0.	
2224	13.134	4.6	0.	
2225	13.134	4.8	0.	
2226	13.134	5.	0.	
2227	13.134	5.2	0.	
2228	13.134	5.4	0.	
2229	13.134	5.6	0.	
2230	13.134	5.8	0.	
2231	13.134	6.	0.	
2232	13.134	6.2	0.	
2233	13.134	6.4	0.	
2234	13.134	6.6	0.	
2235	13.134	6.8	0.	
2236	13.134	7.	0.	
2237	13.134	7.2	0.	
2238	13.134	7.4	0.	
2239	13.134	7.6	0.	
2240	13.134	7.8	0.	
2241	13.134	8.	0.	
2242	13.134	8.2	0.	
2243	13.134	8.4	0.	
2244	13.134	8.6	0.	
2245	13.134	8.8	0.	
2246	13.134	9.	0.	
2247	13.134	9.2	0.	
2248	13.134	9.4	0.	
2249	13.134	9.6	0.	
2250	13.134	9.8	0.	
2251	13.392	0.2	0.	
2252	13.402	0.4	0.	
2253	13.412	0.6	0.	
2254	13.423	0.8	0.	
2255	13.433	1.	0.	
2256	13.433	1.2	0.	
2257	13.433	1.4	0.	
2258	13.433	1.6	0.	
2259	13.433	1.8	0.	
2260	13.433	2.	0.	
2261	13.433	2.2	0.	
2262	13.433	2.4	0.	
2263	13.433	2.6	0.	
2264	13.433	2.8	0.	
2265	13.433	3.	0.	
2266	13.433	3.2	0.	
2267	13.433	3.4	0.	
2268	13.433	3.6	0.	
2269	13.433	3.8	0.	
2270	13.433	4.	0.	
2271	13.433	4.2	0.	
2272	13.433	4.4	0.	
2273	13.433	4.6	0.	
2274	13.433	4.8	0.	
2275	13.433	5.	0.	
2276	13.433	5.2	0.	
2277	13.433	5.4	0.	
2278	13.433	5.6	0.	
2279	13.433	5.8	0.	
2280	13.433	6.	0.	
2281	13.433	6.2	0.	
2282	13.433	6.4	0.	
2283	13.433	6.6	0.	
2284	13.433	6.8	0.	
2285	13.433	7.	0.	
2286	13.433	7.2	0.	
2287	13.433	7.4	0.	
2288	13.433	7.6	0.	
2289	13.433	7.8	0.	
2290	13.433	8.	0.	
2291	13.433	8.2	0.	
2292	13.433	8.4	0.	
2293	13.433	8.6	0.	
2294	13.433	8.8	0.	
2295	13.433	9.	0.	
2296	13.433	9.2	0.	
2297	13.433	9.4	0.	
2298	13.433	9.6	0.	
2299	13.433	9.8	0.	
2300	13.689	0.2	0.	
2301	13.7	0.4	0.	
2302	13.71	0.6	0.	
2303	13.721	0.8	0.	
2304	13.731	1.	0.	
2305	13.731	1.2	0.	
2306	13.731	1.4	0.	
2307	13.731	1.6	0.	
2308	13.731	1.8	0.	
2309	13.731	2.	0.	
2310	13.731	2.2	0.	
2311	13.731	2.4	0.	
2312	13.731	2.6	0.	
2313	13.731	2.8	0.	
2314	13.731	3.	0.	
2315	13.731	3.2	0.	
2316	13.731	3.4	0.	
2317	13.731	3.6	0.	
2318	13.731	3.8	0.	
2319	13.731	4.	0.	
2320	13.731	4.2	0.	
2321	13.731	4.4	0.	
2322	13.731	4.6	0.	
2323	13.731	4.8	0.	
2324	13.731	5.	0.	
2325	13.731	5.2	0.	
2326	13.731	5.4	0.	
2327	13.731	5.6	0.	
2328	13.731	5.8	0.	
2329	13.731	6.	0.	
2330	13.731	6.2	0.	
2331	13.731	6.4	0.	
2332	13.731	6.6	0.	
2333	13.731	6.8	0.	
2334	13.731	7.	0.	
2335	13.731	7.2	0.	
2336	13.731	7.4	0.	
2337	13.731	7.6	0.	
2338	13.731	7.8	0.	
2339	13.731	8.	0.	
2340	13.731	8.2	0.	
2341	13.731	8.4	0.	
2342	13.731	8.6	0.	
2343	13.731	8.8	0.	
2344	13.731	9.	0.	
2345	13.731	9.2	0.	
2346	13.731	9.4	0.	
2347	13.731	9.6	0.	
2348	13.731	9.8	0.	
2349	13.987	0.2	0.	
2350	13.997	0.4	0.	
2351	14.008	0.6	0.	
2352	14.019	0.8	0.	
2353	14.03	1.	0.	
2354	14.03	1.2	0.	
2355	14.03	1.4	0.	
2356	14.03	1.6	0.	
2357	14.03	1.8	0.	
2358	14.03	2.	0.	
2359	14.03	2.2	0.	
2360	14.03	2.4	0.	
2361	14.03	2.6	0.	
2362	14.03	2.8	0.	
2363	14.03	3.	0.	
2364	14.03	3.2	0.	
2365	14.03	3.4	0.	
2366	14.03	3.6	0.	
2367	14.03	3.8	0.	
2368	14.03	4.	0.	
2369	14.03	4.2	0.	
2370	14.03	4.4	0.	
2371	14.03	4.6	0.	
2372	14.03	4.8	0.	
2373	14.03	5.	0.	
2374	14.03	5.2	0.	
2375	14.03	5.4	0.	
2376	14.03	5.6	0.	
2377	14.03	5.8	0.	
2378	14.03	6.	0.	
2379	14.03	6.2	0.	
2380	14.03	6.4	0.	
2381	14.03	6.6	0.	
2382	14.03	6.8	0.	
2383	14.03	7.	0.	
2384	14.03	7.2	0.	
2385	14.03	7.4	0.	
2386	14.03	7.6	0.	
2387	14.03	7.8	0.	
2388	14.03	8.	0.	
2389	14.03	8.2	0.	
2390	14.03	8.4	0.	
2391	14.03	8.6	0.	
2392	14.03	8.8	0.	
2393	14.03	9.	0.	
2394	14.03	9.2	0.	
2395	14.03	9.4	0.	
2396	14.03	9.6	0.	
2397	14.03	9.8	0.	
2398	14.284	0.2	0.	
2399	14.295	0.4	0.	
2400	14.306	0.6	0.	
2401	14.317	0.8	0.	
2402	14.328	1.	0.	
2403	14.328	1.2	0.	
2404	14.328	1.4	0.	
2405	14.328	1.6	0.	
2406	14.328	1.8	0.	
2407	14.328	2.	0.	
2408	14.328	2.2	0.	
2409	14.328	2.4	0.	
2410	14.328	2.6	0.	
2411	14.328	2.8	0.	
2412	14.328	3.	0.	
2413	14.328	3.2	0.	
2414	14.328	3.4	0.	
2415	14.328	3.6	0.	
2416	14.328	3.8	0.	
2417	14.328	4.	0.	
2418	14.328	4.2	0.	
2419	14.328	4.4	0.	
2420	14.328	4.6	0.	
2421	14.328	4.8	0.	
2422	14.328	5.	0.	
2423	14.328	5.2	0.	
2424	14.328	5.4	0.	
2425	14.328	5.6	0.	
2426	14.328	5.8	0.	
2427	14.328	6.	0.	
2428	14.328	6.2	0.	
2429	14.328	6.4	0.	
2430	14.328	6.6	0.	
2431	14.328	6.8	0.	
2432	14.328	7.	0.	
2433	14.328	7.2	0.	
2434	14.328	7.4	0.	
2435	14.328	7.6	0.	
2436	14.328	7.8	0.	
2437	14.328	8.	0.	
2438	14.328	8.2	0.	
2439	14.328	8.4	0.	
2440	14.328	8.6	0.	
2441	14.328	8.8	0.	
2442	14.328	9.	0.	
2443	14.328	9.2	0.	
2444	14.328	9.4	0.	
2445	14.328	9.6	0.	
2446	14.328	9.8	0.	
2447	14.582	0.2	0.	
2448	14.593	0.4	0.	
2449	14.604	0.6	0.	
2450	14.616	0.8	0.	
2451	14.627	1.	0.	
2452	14.627	1.2	0.	
2453	14.627	1.4	0.	
2454	14.627	1.6	0.	
2455	14.627	1.8	0.	
2456	14.627	2.	0.	
2457	14.627	2.2	0.	
2458	14.627	2.4	0.	
2459	14.627	2.6	0.	
2460	14.627	2.8	0.	
2461	14.627	3.	0.	
2462	14.627	3.2	0.	
2463	14.627	3.4	0.	
2464	14.627	3.6	0.	
2465	14.627	3.8	0.	
2466	14.627	4.	0.	
2467	14.627	4.2	0.	
2468	14.627	4.4	0.	
2469	14.627	4.6	0.	
2470	14.627	4.8	0.	
2471	14.627	5.	0.	
2472	14.627	5.2	0.	
2473	14.627	5.4	0.	
2474	14.627	5.6	0.	
2475	14.627	5.8	0.	
2476	14.627	6.	0.	
2477	14.627	6.2	0.	
2478	14.627	6.4	0.	
2479	14.627	6.6	0.	
2480	14.627	6.8	0.	
2481	14.627	7.	0.	
2482	14.627	7.2	0.	
2483	14.627	7.4	0.	
2484	14.627	7.6	0.	
2485	14.627	7.8	0.	
2486	14.627	8.	0.	
2487	14.627	8.2	0.	
2488	14.627	8.4	0.	
2489	14.627	8.6	0.	
2490	14.627	8.8	0.	
2491	14.627	9.	0.	
2492	14.627	9.2	0.	
2493	14.627	9.4	0.	
2494	14.627	9.6	0.	
2495	14.627	9.8	0.	
2496	14.879	0.2	0.	
2497	14.891	0.4	0.	
2498	14.902	0.6	0.	
2499	14.914	0.8	0.	
2500	14.925	1.	0.	
2501	14.925	1.2	0.	
2502	14.925	1.4	0.	
2503	14.925	1.6	0.	
2504	14.925	1.8	0.	
2505	14.925	2.	0.	
2506	14.925	2.2	0.	
2507	14.925	2.4	0.	
2508	14.925	2.6	0.	
2509	14.925	2.8	0.	
2510	14.925	3.	0.	
2511	14.925	3.2	0.	
2512	14.925	3.4	0.	
2513	14.925	3.6	0.	
2514	14.925	3.8	0.	
2515	14.925	4.	0.	
2516	14.925	4.2	0.	
2517	14.925	4.4	0.	
2518	14.925	4.6	0.	
2519	14.925	4.8	0.	
2520	14.925	5.	0.	
2521	14.925	5.2	0.	
2522	14.925	5.4	0.	
2523	14.925	5.6	0.	
2524	14.925	5.8	0.	
2525	14.925	6.	0.	
2526	14.925	6.2	0.	
2527	14.925	6.4	0.	
2528	14.925	6.6	0.	
2529	14.925	6.8	0.	
2530	14.925	7.	0.	
2531	14.925	7.2	0.	
2532	14.925	7.4	0.	
2533	14.925	7.6	0.	
2534	14.925	7.8	0.	
2535	14.925	8.	0.	
2536	14.925	8.2	0.	
2537	14.925	8.4	0.	
2538	14.925	8.6	0.	
2539	14.925	8.8	0.	
2540	14.925	9.	0.	
2541	14.925	9.2	0.	
2542	14.925	9.4	0.	
2543	14.925	9.6	0.	
2544	14.925	9.8	0.	
2545	15.177	0.2	0.	
2546	15.189	0.4	0.	
2547	15.2	0.6	0.	
2548	15.212	0.8	0.	
2549	15.224	1.	0.	
2550	15.224	1.2	0.	
2551	15.224	1.4	0.	
2552	15.224	1.6	0.	
2553	15.224	1.8	0.	
2554	15.224	2.	0.	
2555	15.224	2.2	0.	
2556	15.224	2.4	0.	
2557	15.224	2.6	0.	
2558	15.224	2.8	0.	
2559	15.224	3.	0.	
2560	15.224	3.2	0.	
2561	15.224	3.4	0.	
2562	15.224	3.6	0.	
2563	15.224	3.8	0.	
2564	15.224	4.	0.	
2565	15.224	4.2	0.	
2566	15.224	4.4	0.	
2567	15.224	4.6	0.	
2568	15.224	4.8	0.	
2569	15.224	5.	0.	
2570	15.224	5.2	0.	
2571	15.224	5.4	0.	
2572	15.224	5.6	0.	
2573	15.224	5.8	0.	
2574	15.224	6.	0.	
2575	15.224	6.2	0.	
2576	15.224	6.4	0.	
2577	15.224	6.6	0.	
2578	15.224	6.8	0.	
2579	15.224	7.	0.	
2580	15.224	7.2	0.	
2581	15.224	7.4	0.	
2582	15.224	7.6	0.	
2583	15.224	7.8	0.	
2584	15.224	8.	0.	
2585	15.224	8.2	0.	
2586	15.224	8.4	0.	
2587	15.224	8.6	0.	
2588	15.224	8.8	0.	
2589	15.224	9.	0.	
2590	15.224	9.2	0.	
2591	15.224	9.4	0.	
2592	15.224	9.6	0.	
2593	15.224	9.8	0.	
2594	15.475	0.2	0.	
2595	15.487	0.4	0.	
2596	15.499	0.6	0.	
2597	15.51	0.8	0.	
2598	15.522	1.	0.	
2599	15.522	1.2	0.	
2600	15.522	1.4	0.	
2601	15.522	1.6	0.	
2602	15.522	1.8	0.	
2603	15.522	2.	0.	
2604	15.522	2.2	0.	
2605	15.522	2.4	0.	
2606	15.522	2.6	0.	
2607	15.522	2.8	0.	
2608	15.522	3.	0.	
2609	15.522	3.2	0.	
2610	15.522	3.4	0.	
2611	15.522	3.6	0.	
2612	15.522	3.8	0.	
2613	15.522	4.	0.	
2614	15.522	4.2	0.	
2615	15.522	4.4	0.	
2616	15.522	4.6	0.	
2617	15.522	4.8	0.	
2618	15.522	5.	0.	
2619	15.522	5.2	0.	
2620	15.522	5.4	0.	
2621	15.522	5.6	0.	
2622	15.522	5.8	0.	
2623	15.522	6.	0.	
2624	15.522	6.2	0.	
2625	15.522	6.4	0.	
2626	15.522	6.6	0.	
2627	15.522	6.8	0.	
2628	15.522	7.	0.	
2629	15.522	7.2	0.	
2630	15.522	7.4	0.	
2631	15.522	7.6	0.	
2632	15.522	7.8	0.	
2633	15.522	8.	0.	
2634	15.522	8.2	0.	
2635	15.522	8.4	0.	
2636	15.522	8.6	0.	
2637	15.522	8.8	0.	
2638	15.522	9.	0.	
2639	15.522	9.2	0.	
2640	15.522	9.4	0.	
2641	15.522	9.6	0.	
2642	15.522	9.8	0.	
2643	15.772	0.2	0.	
2644	15.784	0.4	0.	
2645	15.797	0.6	0.	
2646	15.809	0.8	0.	
2647	15.821	1.	0.	
2648	15.821	1.2	0.	
2649	15.821	1.4	0.	
2650	15.821	1.6	0.	
2651	15.821	1.8	0.	
2652	15.821	2.	0.	
2653	15.821	2.2	0.	
2654	15.821	2.4	0.	
2655	15.821	2.6	0.	
2656	15.821	2.8	0.	
2657	15.821	3.	0.	
2658	15.821	3.2	0.	
2659	15.821	3.4	0.	
2660	15.821	3.6	0.	
2661	15.821	3.8	0.	
2662	15.821	4.	0.	
2663	15.821	4.2	0.	
2664	15.821	4.4	0.	
2665	15.821	4.6	0.	
2666	15.821	4.8	0.	
2667	15.821	5.	0.	
2668	15.821	5.2	0.	
2669	15.821	5.4	0.	
2670	15.821	5.6	0.	
2671	15.821	5.8	0.	
2672	15.821	6.	0.	
2673	15.821	6.2	0.	
2674	15.821	6.4	0.	
2675	15.821	6.6	0.	
2676	15.821	6.8	0.	
2677	15.821	7.	0.	
2678	15.821	7.2	0.	
2679	15.821	7.4	0.	
2680	15.821	7.6	0.	
2681	15.821	7.8	0.	
2682	15.821	8.	0.	
2683	15.821	8.2	0.	
2684	15.821	8.4	0.	
2685	15.821	8.6	0.	
2686	15.821	8.8	0.	
2687	15.821	9.	0.	
2688	15.821	9.2	0.	
2689	15.821	9.4	0.	
2690	15.821	9.6	0.	
2691	15.821	9.8	0.	
2692	16.07	0.2	0.	
2693	16.082	0.4	0.	
2694	16.095	0.6	0.	
2695	16.107	0.8	0.	
2696	16.119	1.	0.	
2697	16.119	1.2	0.	
2698	16.119	1.4	0.	
2699	16.119	1.6	0.	
2700	16.119	1.8	0.	
2701	16.119	2.	0.	
2702	16.119	2.2	0.	
2703	16.119	2.4	0.	
2704	16.119	2.6	0.	
2705	16.119	2.8	0.	
2706	16.119	3.	0.	
2707	16.119	3.2	0.	
2708	16.119	3.4	0.	
2709	16.119	3.6	0.	
2710	16.119	3.8	0.	
2711	16.119	4.	0.	
2712	16.119	4.2	0.	
2713	16.119	4.4	0.	
2714	16.119	4.6	0.	
2715	16.119	4.8	0.	
2716	16.119	5.	0.	
2717	16.119	5.2	0.	
2718	16.119	5.4	0.	
2719	16.119	5.6	0.	
2720	16.119	5.8	0.	
2721	16.119	6.	0.	
2722	16.119	6.2	0.	
2723	16.119	6.4	0.	
2724	16.119	6.6	0.	
2725	16.119	6.8	0.	
2726	16.119	7.	0.	
2727	16.119	7.2	0.	
2728	16.119	7.4	0.	
2729	16.119	7.6	0.	
2730	16.119	7.8	0.	
2731	16.119	8.	0.	
2732	16.119	8.2	0.	
2733	16.119	8.4	0.	
2734	16.119	8.6	0.	
2735	16.119	8.8	0.	
2736	16.119	9.	0.	
2737	16.119	9.2	0.	
2738	16.119	9.4	0.	
2739	16.119	9.6	0.	
2740	16.119	9.8	0.	
2741	16.367	0.2	0.	
2742	16.38	0.4	0.	
2743	16.393	0.6	0.	
2744	16.405	0.8	0.	
2745	16.418	1.	0.	
2746	16.418	1.2	0.	
2747	16.418	1.4	0.	
2748	16.418	1.6	0.	
2749	16.418	1.8	0.	
2750	16.418	2.	0.	
2751	16.418	2.2	0.	
2752	16.418	2.4	0.	
2753	16.418	2.6	0.	
2754	16.418	2.8	0.	
2755	16.418	3.	0.	
2756	16.418	3.2	0.	
2757	16.418	3.4	0.	
2758	16.418	3.6	0.	
2759	16.418	3.8	0.	
2760	16.418	4.	0.	
2761	16.418	4.2	0.	
2762	16.418	4.4	0.	
2763	16.418	4.6	0.	
2764	16.418	4.8	0.	
2765	16.418	5.	0.	
2766	16.418	5.2	0.	
2767	16.418	5.4	0.	
2768	16.418	5.6	0.	
2769	16.418	5.8	0.	
2770	16.418	6.	0.	
2771	16.418	6.2	0.	
2772	16.418	6.4	0.	
2773	16.418	6.6	0.	
2774	16.418	6.8	0.	
2775	16.418	7.	0.	
2776	16.418	7.2	0.	
2777	16.418	7.4	0.	
2778	16.418	7.6	0.	
2779	16.418	7.8	0.	
2780	16.418	8.	0.	
2781	16.418	8.2	0.	
2782	16.418	8.4	0.	
2783	16.418	8.6	0.	
2784	16.418	8.8	0.	
2785	16.418	9.	0.	
2786	16.418	9.2	0.	
2787	16.418	9.4	0.	
2788	16.418	9.6	0.	
2789	16.418	9.8	0.	
